30. Novembre 2016 | 01:47:17 | Cargando Anticheat...
28. August 2017 | 12:32:33 | - Spam = 1
28. August 2017 | 12:32:33 | - CommandSpam = 1
28. August 2017 | 12:32:33 | - BadWords = 1
28. August 2017 | 12:32:33 | - CarJackHack = 1
28. August 2017 | 12:32:33 | - TeleportHack = 1
28. August 2017 | 12:32:33 | - MaxPing = 500
28. August 2017 | 12:32:33 | - SpectateHack = 1
28. August 2017 | 12:32:33 | - Blacklist = 1
28. August 2017 | 12:32:33 | - IpBans = 1
28. August 2017 | 12:32:33 | - TempBans = 1
28. August 2017 | 12:32:33 | - SpawnKill = 3
28. August 2017 | 12:32:33 | - CapsLock = 1
28. August 2017 | 12:32:33 | - 3DSpeed = 0
28. August 2017 | 12:32:33 | - MaxSpeed = 230
28. August 2017 | 12:32:33 | - AdminImmunity = 1
28. August 2017 | 12:32:33 | - Advertisement = 0
28. August 2017 | 12:32:33 | - FreezeUpdate = 0
28. August 2017 | 12:32:33 | - SpawnTime = 10
28. August 2017 | 12:32:33 | - CheckpointTeleport = 1
28. August 2017 | 12:32:33 | - Airbrake = 150
28. August 2017 | 12:32:33 | - TankMode = 1
28. August 2017 | 12:32:33 | - WarnPlayers = 0
28. August 2017 | 12:32:33 | - SingleplayerCheats = 1
28. August 2017 | 12:32:33 | - MinFPS = 1
28. August 2017 | 12:32:34 | - DisableBadWeapons = 1
28. August 2017 | 12:32:34 | - CBug = 16
28. August 2017 | 12:32:34 | - AntiBugKill = 1
28. August 2017 | 12:32:34 | - NoReload = 20
28. August 2017 | 12:32:34 | - NoReloadForSawnOff = 4
28. August 2017 | 12:32:34 | - ActiveGMC = 2
28. August 2017 | 12:32:34 | - GMCBan = 0
28. August 2017 | 12:32:34 | - ServerSideHealth = 1
28. August 2017 | 12:32:34 | - CheckVMPos = 0
28. August 2017 | 12:32:34 | - QuickTurn = 1
28. August 2017 | 12:32:34 | - VehicleTeleport = 1
28. August 2017 | 12:32:34 | - Wallride = 170
28. August 2017 | 12:32:34 | - DisplayTextDraw = 1
28. August 2017 | 12:32:34 | - AFK = 5
28. August 2017 | 12:32:34 | - PickupTeleport = 1
28. August 2017 | 12:32:34 | - FlyHack = 40
28. August 2017 | 12:32:34 | - JunkBusterChrome = 1
28. August 2017 | 12:32:34 | - CheckWalkAnims = 1
28. August 2017 | 12:32:34 | - ReportMoneyHack = 1
28. August 2017 | 12:32:34 | - SpeedhackAdvanced = 20
28. August 2017 | 12:32:34 | - Joypad = 0
28. August 2017 | 12:32:34 | - ArmedVehicles = 0
28. August 2017 | 12:32:34 | - VehicleRepair = 2
28. August 2017 | 12:32:34 | - TuningHack = 1
28. August 2017 | 12:32:34 | - PayForGuns = 0
28. August 2017 | 12:32:34 | - SpawnVehicles = 2
28. August 2017 | 12:32:34 | - MaxTotalWarnings = 15
28. August 2017 | 12:32:34 | - TooManyWarningsAction = 1
28. August 2017 | 12:32:34 | - AirbrakeDetection = 1
28. August 2017 | 12:32:34 | - SpeedhackDetection = 0
28. August 2017 | 12:32:34 | 0 IP-Prohibiciones se han cargado.
28. August 2017 | 12:32:34 | 0 prohibiciones temporales se han cargado.
28. August 2017 | 12:32:34 | 0 entradas de lista blanca se han cargado.
28. August 2017 | 12:32:34 | 0 entradas de la lista negra se han cargado.
28. August 2017 | 12:32:34 | 0 malas palabras se han cargado.
28. August 2017 | 12:32:34 | 5 armas prohibidas se han cargado.
28. August 2017 | 12:32:34 | Anticheat se ha configurado.
28. August 2017 | 12:32:34 | Anticheat (v0.1) con éxito se ha cargado.

28. August 2017 | 12:58:28 | Cargando Anticheat...
28. August 2017 | 12:58:28 | Configuracion del Anticheat Actual: 
28. August 2017 | 12:58:28 | - WeaponHack = 1
28. August 2017 | 12:58:28 | - MoneyHack = 1
28. August 2017 | 12:58:28 | - Jetpack = 1
28. August 2017 | 12:58:28 | - HealthHack = 1
28. August 2017 | 12:58:28 | - ArmourHack = 1
28. August 2017 | 12:58:28 | - DriveBy = 3
28. August 2017 | 12:58:28 | - Spam = 1
28. August 2017 | 12:58:28 | - CommandSpam = 1
28. August 2017 | 12:58:28 | - BadWords = 1
28. August 2017 | 12:58:28 | - CarJackHack = 1
28. August 2017 | 12:58:28 | - TeleportHack = 1
28. August 2017 | 12:58:28 | - MaxPing = 500
28. August 2017 | 12:58:28 | - SpectateHack = 1
28. August 2017 | 12:58:28 | - Blacklist = 1
28. August 2017 | 12:58:28 | - IpBans = 1
28. August 2017 | 12:58:28 | - TempBans = 1
28. August 2017 | 12:58:28 | - SpawnKill = 3
28. August 2017 | 12:58:29 | - CapsLock = 1
28. August 2017 | 12:58:29 | - 3DSpeed = 0
28. August 2017 | 12:58:29 | - MaxSpeed = 230
28. August 2017 | 12:58:29 | - AdminImmunity = 1
28. August 2017 | 12:58:29 | - Advertisement = 0
28. August 2017 | 12:58:29 | - FreezeUpdate = 0
28. August 2017 | 12:58:29 | - SpawnTime = 10
28. August 2017 | 12:58:29 | - CheckpointTeleport = 1
28. August 2017 | 12:58:29 | - Airbrake = 150
28. August 2017 | 12:58:29 | - TankMode = 1
28. August 2017 | 12:58:29 | - WarnPlayers = 0
28. August 2017 | 12:58:29 | - SingleplayerCheats = 1
28. August 2017 | 12:58:29 | - MinFPS = 1
28. August 2017 | 12:58:29 | - DisableBadWeapons = 1
28. August 2017 | 12:58:29 | - CBug = 16
28. August 2017 | 12:58:29 | - AntiBugKill = 1
28. August 2017 | 12:58:29 | - NoReload = 20
28. August 2017 | 12:58:29 | - NoReloadForSawnOff = 4
28. August 2017 | 12:58:29 | - ActiveGMC = 2
28. August 2017 | 12:58:29 | - GMCBan = 0
28. August 2017 | 12:58:29 | - ServerSideHealth = 1
28. August 2017 | 12:58:29 | - CheckVMPos = 0
28. August 2017 | 12:58:29 | - QuickTurn = 1
28. August 2017 | 12:58:29 | - VehicleTeleport = 1
28. August 2017 | 12:58:29 | - Wallride = 170
28. August 2017 | 12:58:29 | - DisplayTextDraw = 1
28. August 2017 | 12:58:29 | - AFK = 5
28. August 2017 | 12:58:29 | - PickupTeleport = 1
28. August 2017 | 12:58:29 | - FlyHack = 40
28. August 2017 | 12:58:29 | - JunkBusterChrome = 1
28. August 2017 | 12:58:29 | - CheckWalkAnims = 1
28. August 2017 | 12:58:29 | - ReportMoneyHack = 1
28. August 2017 | 12:58:29 | - SpeedhackAdvanced = 20
28. August 2017 | 12:58:29 | - Joypad = 0
28. August 2017 | 12:58:29 | - ArmedVehicles = 0
28. August 2017 | 12:58:29 | - VehicleRepair = 2
28. August 2017 | 12:58:29 | - TuningHack = 1
28. August 2017 | 12:58:30 | - PayForGuns = 0
28. August 2017 | 12:58:30 | - SpawnVehicles = 2
28. August 2017 | 12:58:30 | - MaxTotalWarnings = 15
28. August 2017 | 12:58:30 | - TooManyWarningsAction = 1
28. August 2017 | 12:58:30 | - AirbrakeDetection = 1
28. August 2017 | 12:58:30 | - SpeedhackDetection = 0
28. August 2017 | 12:58:30 | 0 IP-Prohibiciones se han cargado.
28. August 2017 | 12:58:30 | 0 prohibiciones temporales se han cargado.
28. August 2017 | 12:58:30 | 0 entradas de lista blanca se han cargado.
28. August 2017 | 12:58:30 | 0 entradas de la lista negra se han cargado.
28. August 2017 | 12:58:30 | 0 malas palabras se han cargado.
28. August 2017 | 12:58:30 | 5 armas prohibidas se han cargado.
28. August 2017 | 12:58:30 | Anticheat se ha configurado.
28. August 2017 | 12:58:30 | Anticheat (v0.1) con éxito se ha cargado.

28. August 2017 | 13:07:07 | Cargando Anticheat...
28. August 2017 | 13:07:07 | Configuracion del Anticheat Actual: 
28. August 2017 | 13:07:07 | - WeaponHack = 1
28. August 2017 | 13:07:07 | - MoneyHack = 1
28. August 2017 | 13:07:07 | - Jetpack = 1
28. August 2017 | 13:07:07 | - HealthHack = 1
28. August 2017 | 13:07:07 | - ArmourHack = 1
28. August 2017 | 13:07:07 | - DriveBy = 3
28. August 2017 | 13:07:07 | - Spam = 1
28. August 2017 | 13:07:07 | - CommandSpam = 1
28. August 2017 | 13:07:07 | - BadWords = 1
28. August 2017 | 13:07:07 | - CarJackHack = 1
28. August 2017 | 13:07:07 | - TeleportHack = 1
28. August 2017 | 13:07:08 | - MaxPing = 500
28. August 2017 | 13:07:08 | - SpectateHack = 1
28. August 2017 | 13:07:08 | - Blacklist = 1
28. August 2017 | 13:07:08 | - IpBans = 1
28. August 2017 | 13:07:08 | - TempBans = 1
28. August 2017 | 13:07:08 | - SpawnKill = 3
28. August 2017 | 13:07:08 | - CapsLock = 1
28. August 2017 | 13:07:08 | - 3DSpeed = 0
28. August 2017 | 13:07:08 | - MaxSpeed = 230
28. August 2017 | 13:07:08 | - AdminImmunity = 1
28. August 2017 | 13:07:08 | - Advertisement = 0
28. August 2017 | 13:07:08 | - FreezeUpdate = 0
28. August 2017 | 13:07:08 | - SpawnTime = 10
28. August 2017 | 13:07:08 | - CheckpointTeleport = 1
28. August 2017 | 13:07:08 | - Airbrake = 150
28. August 2017 | 13:07:08 | - TankMode = 1
28. August 2017 | 13:07:08 | - WarnPlayers = 0
28. August 2017 | 13:07:08 | - SingleplayerCheats = 1
28. August 2017 | 13:07:08 | - MinFPS = 1
28. August 2017 | 13:07:08 | - DisableBadWeapons = 1
28. August 2017 | 13:07:08 | - CBug = 16
28. August 2017 | 13:07:08 | - AntiBugKill = 1
28. August 2017 | 13:07:08 | - NoReload = 20
28. August 2017 | 13:07:08 | - NoReloadForSawnOff = 4
28. August 2017 | 13:07:08 | - ActiveGMC = 2
28. August 2017 | 13:07:08 | - GMCBan = 0
28. August 2017 | 13:07:08 | - ServerSideHealth = 1
28. August 2017 | 13:07:08 | - CheckVMPos = 0
28. August 2017 | 13:07:08 | - QuickTurn = 1
28. August 2017 | 13:07:08 | - VehicleTeleport = 1
28. August 2017 | 13:07:08 | - Wallride = 170
28. August 2017 | 13:07:08 | - DisplayTextDraw = 1
28. August 2017 | 13:07:08 | - AFK = 5
28. August 2017 | 13:07:08 | - PickupTeleport = 1
28. August 2017 | 13:07:08 | - FlyHack = 40
28. August 2017 | 13:07:08 | - JunkBusterChrome = 1
28. August 2017 | 13:07:08 | - CheckWalkAnims = 1
28. August 2017 | 13:07:08 | - ReportMoneyHack = 1
28. August 2017 | 13:07:08 | - SpeedhackAdvanced = 20
28. August 2017 | 13:07:09 | - Joypad = 0
28. August 2017 | 13:07:09 | - ArmedVehicles = 0
28. August 2017 | 13:07:09 | - VehicleRepair = 2
28. August 2017 | 13:07:09 | - TuningHack = 1
28. August 2017 | 13:07:09 | - PayForGuns = 0
28. August 2017 | 13:07:09 | - SpawnVehicles = 2
28. August 2017 | 13:07:09 | - MaxTotalWarnings = 15
28. August 2017 | 13:07:09 | - TooManyWarningsAction = 1
28. August 2017 | 13:07:09 | - AirbrakeDetection = 1
28. August 2017 | 13:07:09 | - SpeedhackDetection = 0
28. August 2017 | 13:07:09 | 0 IP-Prohibiciones se han cargado.
28. August 2017 | 13:07:09 | 0 prohibiciones temporales se han cargado.
28. August 2017 | 13:07:09 | 0 entradas de lista blanca se han cargado.
28. August 2017 | 13:07:09 | 0 entradas de la lista negra se han cargado.
28. August 2017 | 13:07:09 | 0 malas palabras se han cargado.
28. August 2017 | 13:07:09 | 5 armas prohibidas se han cargado.
28. August 2017 | 13:07:09 | Anticheat se ha configurado.
28. August 2017 | 13:07:09 | Anticheat (v0.1) con éxito se ha cargado.

28. August 2017 | 13:07:59 | Executing JunkBuster Chrome for player 'Tusso'.
28. August 2017 | 13:12:36 | Cargando Anticheat...
28. August 2017 | 13:12:36 | Configuracion del Anticheat Actual: 
28. August 2017 | 13:12:36 | - WeaponHack = 1
28. August 2017 | 13:12:36 | - MoneyHack = 1
28. August 2017 | 13:12:36 | - Jetpack = 1
28. August 2017 | 13:12:36 | - HealthHack = 1
28. August 2017 | 13:12:36 | - ArmourHack = 1
28. August 2017 | 13:12:36 | - DriveBy = 3
28. August 2017 | 13:12:36 | - Spam = 1
28. August 2017 | 13:12:36 | - CommandSpam = 1
28. August 2017 | 13:12:36 | - BadWords = 1
28. August 2017 | 13:12:36 | - CarJackHack = 1
28. August 2017 | 13:12:36 | - TeleportHack = 1
28. August 2017 | 13:12:36 | - MaxPing = 500
28. August 2017 | 13:12:36 | - SpectateHack = 1
28. August 2017 | 13:12:36 | - Blacklist = 1
28. August 2017 | 13:12:37 | - IpBans = 1
28. August 2017 | 13:12:37 | - TempBans = 1
28. August 2017 | 13:12:37 | - SpawnKill = 3
28. August 2017 | 13:12:37 | - CapsLock = 1
28. August 2017 | 13:12:37 | - 3DSpeed = 0
28. August 2017 | 13:12:37 | - MaxSpeed = 230
28. August 2017 | 13:12:37 | - AdminImmunity = 1
28. August 2017 | 13:12:37 | - Advertisement = 0
28. August 2017 | 13:12:37 | - FreezeUpdate = 0
28. August 2017 | 13:12:37 | - SpawnTime = 10
28. August 2017 | 13:12:37 | - CheckpointTeleport = 1
28. August 2017 | 13:12:37 | - Airbrake = 150
28. August 2017 | 13:12:37 | - TankMode = 1
28. August 2017 | 13:12:37 | - WarnPlayers = 0
28. August 2017 | 13:12:37 | - SingleplayerCheats = 1
28. August 2017 | 13:12:37 | - MinFPS = 1
28. August 2017 | 13:12:37 | - DisableBadWeapons = 1
28. August 2017 | 13:12:37 | - CBug = 16
28. August 2017 | 13:12:37 | - AntiBugKill = 1
28. August 2017 | 13:12:37 | - NoReload = 20
28. August 2017 | 13:12:37 | - NoReloadForSawnOff = 4
28. August 2017 | 13:12:37 | - ActiveGMC = 2
28. August 2017 | 13:12:37 | - GMCBan = 0
28. August 2017 | 13:12:37 | - ServerSideHealth = 1
28. August 2017 | 13:12:37 | - CheckVMPos = 0
28. August 2017 | 13:12:37 | - QuickTurn = 1
28. August 2017 | 13:12:37 | - VehicleTeleport = 1
28. August 2017 | 13:12:37 | - Wallride = 170
28. August 2017 | 13:12:37 | - DisplayTextDraw = 1
28. August 2017 | 13:12:37 | - AFK = 5
28. August 2017 | 13:12:37 | - PickupTeleport = 1
28. August 2017 | 13:12:37 | - FlyHack = 40
28. August 2017 | 13:12:37 | - JunkBusterChrome = 1
28. August 2017 | 13:12:37 | - CheckWalkAnims = 1
28. August 2017 | 13:12:37 | - ReportMoneyHack = 1
28. August 2017 | 13:12:37 | - SpeedhackAdvanced = 20
28. August 2017 | 13:12:37 | - Joypad = 0
28. August 2017 | 13:12:37 | - ArmedVehicles = 0
28. August 2017 | 13:12:37 | - VehicleRepair = 2
28. August 2017 | 13:12:37 | - TuningHack = 1
28. August 2017 | 13:12:38 | - PayForGuns = 0
28. August 2017 | 13:12:38 | - SpawnVehicles = 2
28. August 2017 | 13:12:38 | - MaxTotalWarnings = 15
28. August 2017 | 13:12:38 | - TooManyWarningsAction = 1
28. August 2017 | 13:12:38 | - AirbrakeDetection = 1
28. August 2017 | 13:12:38 | - SpeedhackDetection = 0
28. August 2017 | 13:12:38 | 0 IP-Prohibiciones se han cargado.
28. August 2017 | 13:12:38 | 0 prohibiciones temporales se han cargado.
28. August 2017 | 13:12:38 | 0 entradas de lista blanca se han cargado.
28. August 2017 | 13:12:38 | 0 entradas de la lista negra se han cargado.
28. August 2017 | 13:12:38 | 0 malas palabras se han cargado.
28. August 2017 | 13:12:38 | 5 armas prohibidas se han cargado.
28. August 2017 | 13:12:38 | Anticheat se ha configurado.
28. August 2017 | 13:12:38 | Anticheat (v0.1) con éxito se ha cargado.

28. August 2017 | 13:14:55 | Cargando Anticheat...
28. August 2017 | 13:14:56 | Configuracion del Anticheat Actual: 
28. August 2017 | 13:14:56 | - WeaponHack = 1
28. August 2017 | 13:14:56 | - MoneyHack = 1
28. August 2017 | 13:14:56 | - Jetpack = 1
28. August 2017 | 13:14:56 | - HealthHack = 1
28. August 2017 | 13:14:56 | - ArmourHack = 1
28. August 2017 | 13:14:56 | - DriveBy = 3
28. August 2017 | 13:14:56 | - Spam = 1
28. August 2017 | 13:14:56 | - CommandSpam = 1
28. August 2017 | 13:14:56 | - BadWords = 1
28. August 2017 | 13:14:56 | - CarJackHack = 1
28. August 2017 | 13:14:56 | - TeleportHack = 1
28. August 2017 | 13:14:56 | - MaxPing = 500
28. August 2017 | 13:14:56 | - SpectateHack = 1
28. August 2017 | 13:14:56 | - Blacklist = 1
28. August 2017 | 13:14:56 | - IpBans = 1
28. August 2017 | 13:14:56 | - TempBans = 1
28. August 2017 | 13:14:56 | - SpawnKill = 3
28. August 2017 | 13:14:56 | - CapsLock = 1
28. August 2017 | 13:14:56 | - 3DSpeed = 0
28. August 2017 | 13:14:56 | - MaxSpeed = 230
28. August 2017 | 13:14:56 | - AdminImmunity = 1
28. August 2017 | 13:14:56 | - Advertisement = 0
28. August 2017 | 13:14:56 | - FreezeUpdate = 0
28. August 2017 | 13:14:56 | - SpawnTime = 10
28. August 2017 | 13:14:56 | - CheckpointTeleport = 1
28. August 2017 | 13:14:56 | - Airbrake = 150
28. August 2017 | 13:14:56 | - TankMode = 1
28. August 2017 | 13:14:56 | - WarnPlayers = 0
28. August 2017 | 13:14:56 | - SingleplayerCheats = 1
28. August 2017 | 13:14:56 | - MinFPS = 1
28. August 2017 | 13:14:56 | - DisableBadWeapons = 1
28. August 2017 | 13:14:56 | - CBug = 16
28. August 2017 | 13:14:56 | - AntiBugKill = 1
28. August 2017 | 13:14:56 | - NoReload = 20
28. August 2017 | 13:14:56 | - NoReloadForSawnOff = 4
28. August 2017 | 13:14:56 | - ActiveGMC = 2
28. August 2017 | 13:14:56 | - GMCBan = 0
28. August 2017 | 13:14:56 | - ServerSideHealth = 1
28. August 2017 | 13:14:56 | - CheckVMPos = 0
28. August 2017 | 13:14:56 | - QuickTurn = 1
28. August 2017 | 13:14:56 | - VehicleTeleport = 1
28. August 2017 | 13:14:56 | - Wallride = 170
28. August 2017 | 13:14:56 | - DisplayTextDraw = 1
28. August 2017 | 13:14:57 | - AFK = 5
28. August 2017 | 13:14:57 | - PickupTeleport = 1
28. August 2017 | 13:14:57 | - FlyHack = 40
28. August 2017 | 13:14:57 | - JunkBusterChrome = 1
28. August 2017 | 13:14:57 | - CheckWalkAnims = 1
28. August 2017 | 13:14:57 | - ReportMoneyHack = 1
28. August 2017 | 13:14:57 | - SpeedhackAdvanced = 20
28. August 2017 | 13:14:57 | - Joypad = 0
28. August 2017 | 13:14:57 | - ArmedVehicles = 0
28. August 2017 | 13:14:57 | - VehicleRepair = 2
28. August 2017 | 13:14:57 | - TuningHack = 1
28. August 2017 | 13:14:57 | - PayForGuns = 0
28. August 2017 | 13:14:57 | - SpawnVehicles = 2
28. August 2017 | 13:14:57 | - MaxTotalWarnings = 15
28. August 2017 | 13:14:57 | - TooManyWarningsAction = 1
28. August 2017 | 13:14:57 | - AirbrakeDetection = 1
28. August 2017 | 13:14:57 | - SpeedhackDetection = 0
28. August 2017 | 13:14:57 | 0 IP-Prohibiciones se han cargado.
28. August 2017 | 13:14:57 | 0 prohibiciones temporales se han cargado.
28. August 2017 | 13:14:57 | 0 entradas de lista blanca se han cargado.
28. August 2017 | 13:14:57 | 0 entradas de la lista negra se han cargado.
28. August 2017 | 13:14:57 | 0 malas palabras se han cargado.
28. August 2017 | 13:14:57 | 5 armas prohibidas se han cargado.
28. August 2017 | 13:14:57 | Anticheat se ha configurado.
28. August 2017 | 13:14:57 | Anticheat (v0.1) con éxito se ha cargado.

28. August 2017 | 13:18:48 | Cargando Anticheat...
28. August 2017 | 13:18:49 | Configuracion del Anticheat Actual: 
28. August 2017 | 13:18:49 | - WeaponHack = 1
28. August 2017 | 13:18:49 | - MoneyHack = 1
28. August 2017 | 13:18:49 | - Jetpack = 1
28. August 2017 | 13:18:49 | - HealthHack = 1
28. August 2017 | 13:18:49 | - ArmourHack = 1
28. August 2017 | 13:18:49 | - DriveBy = 3
28. August 2017 | 13:18:49 | - Spam = 1
28. August 2017 | 13:18:49 | - CommandSpam = 1
28. August 2017 | 13:18:49 | - BadWords = 1
28. August 2017 | 13:18:49 | - CarJackHack = 1
28. August 2017 | 13:18:49 | - TeleportHack = 1
28. August 2017 | 13:18:49 | - MaxPing = 500
28. August 2017 | 13:18:49 | - SpectateHack = 1
28. August 2017 | 13:18:49 | - Blacklist = 1
28. August 2017 | 13:18:49 | - IpBans = 1
28. August 2017 | 13:18:49 | - TempBans = 1
28. August 2017 | 13:18:49 | - SpawnKill = 3
28. August 2017 | 13:18:49 | - CapsLock = 1
28. August 2017 | 13:18:49 | - 3DSpeed = 0
28. August 2017 | 13:18:49 | - MaxSpeed = 230
28. August 2017 | 13:18:49 | - AdminImmunity = 1
28. August 2017 | 13:18:49 | - Advertisement = 0
28. August 2017 | 13:18:49 | - FreezeUpdate = 0
28. August 2017 | 13:18:49 | - SpawnTime = 10
28. August 2017 | 13:18:49 | - CheckpointTeleport = 1
28. August 2017 | 13:18:49 | - Airbrake = 150
28. August 2017 | 13:18:49 | - TankMode = 1
28. August 2017 | 13:18:49 | - WarnPlayers = 0
28. August 2017 | 13:18:49 | - SingleplayerCheats = 1
28. August 2017 | 13:18:49 | - MinFPS = 1
28. August 2017 | 13:18:49 | - DisableBadWeapons = 1
28. August 2017 | 13:18:49 | - CBug = 16
28. August 2017 | 13:18:49 | - AntiBugKill = 1
28. August 2017 | 13:18:49 | - NoReload = 20
28. August 2017 | 13:18:49 | - NoReloadForSawnOff = 4
28. August 2017 | 13:18:50 | - ActiveGMC = 2
28. August 2017 | 13:18:50 | - GMCBan = 0
28. August 2017 | 13:18:50 | - ServerSideHealth = 1
28. August 2017 | 13:18:50 | - CheckVMPos = 0
28. August 2017 | 13:18:50 | - QuickTurn = 1
28. August 2017 | 13:18:50 | - VehicleTeleport = 1
28. August 2017 | 13:18:50 | - Wallride = 170
28. August 2017 | 13:18:50 | - DisplayTextDraw = 1
28. August 2017 | 13:18:50 | - AFK = 5
28. August 2017 | 13:18:50 | - PickupTeleport = 1
28. August 2017 | 13:18:50 | - FlyHack = 40
28. August 2017 | 13:18:50 | - JunkBusterChrome = 1
28. August 2017 | 13:18:50 | - CheckWalkAnims = 1
28. August 2017 | 13:18:50 | - ReportMoneyHack = 1
28. August 2017 | 13:18:50 | - SpeedhackAdvanced = 20
28. August 2017 | 13:18:50 | - Joypad = 0
28. August 2017 | 13:18:50 | - ArmedVehicles = 0
28. August 2017 | 13:18:50 | - VehicleRepair = 2
28. August 2017 | 13:18:50 | - TuningHack = 1
28. August 2017 | 13:18:50 | - PayForGuns = 0
28. August 2017 | 13:18:50 | - SpawnVehicles = 2
28. August 2017 | 13:18:50 | - MaxTotalWarnings = 15
28. August 2017 | 13:18:50 | - TooManyWarningsAction = 1
28. August 2017 | 13:18:50 | - AirbrakeDetection = 1
28. August 2017 | 13:18:50 | - SpeedhackDetection = 0
28. August 2017 | 13:18:50 | 0 IP-Prohibiciones se han cargado.
28. August 2017 | 13:18:50 | 0 prohibiciones temporales se han cargado.
28. August 2017 | 13:18:50 | 0 entradas de lista blanca se han cargado.
28. August 2017 | 13:18:50 | 0 entradas de la lista negra se han cargado.
28. August 2017 | 13:18:50 | 0 malas palabras se han cargado.
28. August 2017 | 13:18:50 | 5 armas prohibidas se han cargado.
28. August 2017 | 13:18:50 | Anticheat se ha configurado.
28. August 2017 | 13:18:50 | Anticheat (v0.1) con éxito se ha cargado.

28. August 2017 | 13:21:11 | Cargando Anticheat...
28. August 2017 | 13:21:11 | Configuracion del Anticheat Actual: 
28. August 2017 | 13:21:11 | - WeaponHack = 1
28. August 2017 | 13:21:11 | - MoneyHack = 1
28. August 2017 | 13:21:11 | - Jetpack = 1
28. August 2017 | 13:21:11 | - HealthHack = 1
28. August 2017 | 13:21:11 | - ArmourHack = 1
28. August 2017 | 13:21:11 | - DriveBy = 3
28. August 2017 | 13:21:11 | - Spam = 1
28. August 2017 | 13:21:11 | - CommandSpam = 1
28. August 2017 | 13:21:11 | - BadWords = 1
28. August 2017 | 13:21:11 | - CarJackHack = 1
28. August 2017 | 13:21:11 | - TeleportHack = 1
28. August 2017 | 13:21:11 | - MaxPing = 500
28. August 2017 | 13:21:12 | - SpectateHack = 1
28. August 2017 | 13:21:12 | - Blacklist = 1
28. August 2017 | 13:21:12 | - IpBans = 1
28. August 2017 | 13:21:12 | - TempBans = 1
28. August 2017 | 13:21:12 | - SpawnKill = 3
28. August 2017 | 13:21:12 | - CapsLock = 1
28. August 2017 | 13:21:12 | - 3DSpeed = 0
28. August 2017 | 13:21:12 | - MaxSpeed = 230
28. August 2017 | 13:21:12 | - AdminImmunity = 1
28. August 2017 | 13:21:12 | - Advertisement = 0
28. August 2017 | 13:21:12 | - FreezeUpdate = 0
28. August 2017 | 13:21:12 | - SpawnTime = 10
28. August 2017 | 13:21:12 | - CheckpointTeleport = 1
28. August 2017 | 13:21:12 | - Airbrake = 150
28. August 2017 | 13:21:12 | - TankMode = 1
28. August 2017 | 13:21:12 | - WarnPlayers = 0
28. August 2017 | 13:21:12 | - SingleplayerCheats = 1
28. August 2017 | 13:21:12 | - MinFPS = 1
28. August 2017 | 13:21:12 | - DisableBadWeapons = 1
28. August 2017 | 13:21:12 | - CBug = 16
28. August 2017 | 13:21:12 | - AntiBugKill = 1
28. August 2017 | 13:21:12 | - NoReload = 20
28. August 2017 | 13:21:12 | - NoReloadForSawnOff = 4
28. August 2017 | 13:21:12 | - ActiveGMC = 2
28. August 2017 | 13:21:12 | - GMCBan = 0
28. August 2017 | 13:21:12 | - ServerSideHealth = 1
28. August 2017 | 13:21:12 | - CheckVMPos = 0
28. August 2017 | 13:21:12 | - QuickTurn = 1
28. August 2017 | 13:21:12 | - VehicleTeleport = 1
28. August 2017 | 13:21:12 | - Wallride = 170
28. August 2017 | 13:21:12 | - DisplayTextDraw = 1
28. August 2017 | 13:21:12 | - AFK = 5
28. August 2017 | 13:21:12 | - PickupTeleport = 1
28. August 2017 | 13:21:12 | - FlyHack = 40
28. August 2017 | 13:21:12 | - JunkBusterChrome = 1
28. August 2017 | 13:21:12 | - CheckWalkAnims = 1
28. August 2017 | 13:21:13 | - ReportMoneyHack = 1
28. August 2017 | 13:21:13 | - SpeedhackAdvanced = 20
28. August 2017 | 13:21:13 | - Joypad = 0
28. August 2017 | 13:21:13 | - ArmedVehicles = 0
28. August 2017 | 13:21:13 | - VehicleRepair = 2
28. August 2017 | 13:21:13 | - TuningHack = 1
28. August 2017 | 13:21:13 | - PayForGuns = 0
28. August 2017 | 13:21:13 | - SpawnVehicles = 2
28. August 2017 | 13:21:13 | - MaxTotalWarnings = 15
28. August 2017 | 13:21:13 | - TooManyWarningsAction = 1
28. August 2017 | 13:21:13 | - AirbrakeDetection = 1
28. August 2017 | 13:21:13 | - SpeedhackDetection = 0
28. August 2017 | 13:21:13 | 0 IP-Prohibiciones se han cargado.
28. August 2017 | 13:21:13 | 0 prohibiciones temporales se han cargado.
28. August 2017 | 13:21:13 | 0 entradas de lista blanca se han cargado.
28. August 2017 | 13:21:13 | 0 entradas de la lista negra se han cargado.
28. August 2017 | 13:21:13 | 0 malas palabras se han cargado.
28. August 2017 | 13:21:13 | 5 armas prohibidas se han cargado.
28. August 2017 | 13:21:13 | Anticheat se ha configurado.
28. August 2017 | 13:21:13 | Anticheat (v0.1) con éxito se ha cargado.

28. August 2017 | 14:14:09 | Cargando Anticheat...
28. August 2017 | 14:14:10 | Configuracion del Anticheat Actual: 
28. August 2017 | 14:14:10 | - WeaponHack = 1
28. August 2017 | 14:14:10 | - MoneyHack = 1
28. August 2017 | 14:14:10 | - Jetpack = 1
28. August 2017 | 14:14:10 | - HealthHack = 1
28. August 2017 | 14:14:10 | - ArmourHack = 1
28. August 2017 | 14:14:10 | - DriveBy = 3
28. August 2017 | 14:14:10 | - Spam = 1
